title,reviews
1461 3홀 모노 블랙 14345001,입문용 더비슈즈로도 많이 추천되기도 하고 개인적으로는 인생브랜드입니다. 최근엔 캐주얼 슈즈도 많이 내서 앞으로도 기대가 되네요
1461 3홀 모노 블랙 14345001,발볼이 너무 작게 나와요 디자인은 괜찮아요 배송도 바로 왔어요
1461 3홀 모노 블랙 14345001,"악명 높은 건 알고 있었지만 너무너무 예뻐서 홀린듯이 구매했어요🫠
후기들 보고는 어떻게 신발이 딱딱할 수 있지? 하는 의문이 들었는데, 착화하자마자 의문점이 해결되었습니다🥹
하지만 모든 걸 다 떠나서...정말 예뻐요.........👍"
1461 3홀 모노 블랙 14345001,"스무스는 빤딱빤딱 광택에 딱딱한 가죽, 나파는 은은한 광택에 부드러운 가죽이라는 평이 많아 일부러 나파했는데 다행히도 만족입니다!"
1461 3홀 모노 블랙 14345001,운동화 260 신는데 딱 적당히 맞습니다. 처음에 색감보고 제가 생각한 빈티지한 느낌이 안들어 실망했는데 신고 한번 걸어보니 그 걸으면서 생긴 주름대로 색이 변하네요. 그리고 살짝 긁혀도 그 부분이 색이 변하는게 재밌게 신을 수 있을 것 같습니다. 신발 자체는 딱딱하고 가죽이 날카로워 발 다 베일 것 같습니다 ㄷㄷ 자주 신어서 길들여야겠습니다.
1461 3홀 모노 블랙 14345001,"빈티지 브라운 너무 이쁘죠
잘 신고 잇어여 사이즈는 정사이즈 가시면 됩니다"
1461 3홀 모노 블랙 14345001,"일단 저는 포스 270인데 뭔가 더커도 괜찮을거같은 발.
본인이 265-70 언저리다 싶으면 무조건 280가세요
이거 사이즈후기를 너무많이 정독해서 사이즈고민했는데
270갔으면 200% 후회했음
내말믿"
1461 3홀 모노 블랙 14345001,구두는 처음가보는데 입문용으로 딱 좋은것같아요
1461 3홀 모노 블랙 14345001,생각보다 편안한 착화감에 놀랐어요 무광이라 고급져보이네요!
1461 3홀 모노 블랙 14345001,잘 받았습니다~! 처음에 발이 좀 아프지만 이쁩니다.
1461 3홀 모노 블랙 14345001,구두라서 막 편한건 아니지만 나름 편하고 이쁘고 좋아요
1461 3홀 모노 블랙 14345001,첨 신었을때 뒷꿈치가 다 까져서 아팠는데 이제는 괜찮고 멋진듯요
1461 3홀 모노 블랙 14345001,"평소 260 신는데 260 약간 넉넉하게 딱맞습니다
발볼 좁은편입니다."
